ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,OccupancyRate,Timestamp,Hour,DayOfWeek,Load,OccupancyRounded,OccupancyRatio,Next_Price_01,Next_price_02
1410,BHMBCCTHL01,387,26.14449459,91.73620513,247,bike,,7,True,09-10-2016,11:57,0.638242894,09-10-2016 11:57,11,6,0,247,0.638242894,16.38242894,15.56050661
1411,BHMBCCTHL01,387,26.14449459,91.73620513,289,car,1.0,11,True,09-10-2016,12:30,0.746770026,09-10-2016 12:30,12,6,0,289,0.746770026,17.46770026,16.4384291
1412,BHMBCCTHL01,387,26.14449459,91.73620513,322,bike,1.0,10,True,09-10-2016,13:04,0.832041344,09-10-2016 13:04,13,6,0,322,0.832041344,18.32041344,16.4363235
1413,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,1.0,11,True,09-10-2016,13:30,0.888888889,09-10-2016 13:30,13,6,0,344,0.888888889,18.88888889,16.4384291
1414,BHMBCCTHL01,387,26.14449459,91.73620513,342,truck,1.0,7,True,09-10-2016,14:03,0.88372093,09-10-2016 14:03,14,6,0,342,0.88372093,18.8372093,15.56150084
1415,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,,6,True,09-10-2016,14:30,0.888888889,09-10-2016 14:30,14,6,0,344,0.888888889,18.88888889,13.7986762
1416,BHMBCCTHL01,387,26.14449459,91.73620513,332,car,0.0,3,True,09-10-2016,15:04,0.857881137,09-10-2016 15:04,15,6,0,332,0.857881137,18.57881137,10.96917799
1417,BHMBCCTHL01,387,26.14449459,91.73620513,314,bike,0.0,3,True,09-10-2016,15:30,0.811369509,09-10-2016 15:30,15,6,0,314,0.811369509,18.11369509,10.96309543
1418,BHMBCCTHL01,387,26.14449459,91.73620513,286,car,0.0,3,True,09-10-2016,16:03,0.739018088,09-10-2016 16:03,16,6,0,286,0.739018088,17.39018088,10.9559215
1419,BHMBCCTHL01,387,26.14449459,91.73620513,269,truck,0.0,3,True,09-10-2016,16:30,0.695090439,09-10-2016 16:30,16,6,0,269,0.695090439,16.95090439,10.02684439
1420,BHMBCCTHL01,387,26.14449459,91.73620513,74,car,,2,False,10-10-2016,08:04,0.19121447,10-10-2016 08:04,8,0,0,74,0.19121447,11.9121447,10.91527494
1421,BHMBCCTHL01,387,26.14449459,91.73620513,94,car,0.0,2,False,10-10-2016,08:30,0.242894057,10-10-2016 08:30,8,0,0,94,0.242894057,12.42894057,10.92178604
1422,BHMBCCTHL01,387,26.14449459,91.73620513,123,car,0.0,2,False,10-10-2016,09:04,0.317829457,10-10-2016 09:04,9,0,0,123,0.317829457,13.17829457,10.93239124
1423,BHMBCCTHL01,387,26.14449459,91.73620513,153,truck,0.0,2,False,10-10-2016,09:30,0.395348837,10-10-2016 09:30,9,0,0,153,0.395348837,13.95348837,10.94531631
1424,BHMBCCTHL01,387,26.14449459,91.73620513,186,car,0.0,2,False,10-10-2016,10:03,0.480620155,10-10-2016 10:03,10,0,0,186,0.480620155,14.80620155,16.4363235
1425,BHMBCCTHL01,387,26.14449459,91.73620513,220,car,1.0,4,False,10-10-2016,10:30,0.568475452,10-10-2016 10:30,10,0,0,220,0.568475452,15.68475452,16.44032044
1426,BHMBCCTHL01,387,26.14449459,91.73620513,235,bike,,4,False,10-10-2016,10:57,0.607235142,10-10-2016 10:57,10,0,0,235,0.607235142,16.07235142,15.55884955
1427,BHMBCCTHL01,387,26.14449459,91.73620513,247,car,,4,False,10-10-2016,11:30,0.638242894,10-10-2016 11:30,11,0,0,247,0.638242894,16.38242894,15.55873241
1428,BHMBCCTHL01,387,26.14449459,91.73620513,255,car,,5,False,10-10-2016,11:57,0.658914729,10-10-2016 11:57,11,0,0,255,0.658914729,16.58914729,15.55972665
1429,BHMBCCTHL01,387,26.14449459,91.73620513,271,car,1.0,7,False,10-10-2016,12:30,0.700258398,10-10-2016 12:30,12,0,0,271,0.700258398,17.00258398,10.96984082
1430,BHMBCCTHL01,387,26.14449459,91.73620513,293,bike,,5,False,10-10-2016,13:04,0.757105943,10-10-2016 13:04,13,0,0,293,0.757105943,17.57105943,11.84676908
1431,BHMBCCTHL01,387,26.14449459,91.73620513,293,car,1.0,7,False,10-10-2016,13:30,0.757105943,10-10-2016 13:30,13,0,0,293,0.757105943,17.57105943,10.97338921
1432,BHMBCCTHL01,387,26.14449459,91.73620513,284,car,,4,False,10-10-2016,14:03,0.733850129,10-10-2016 14:03,14,0,0,284,0.733850129,17.33850129,10.02144465
1433,BHMBCCTHL01,387,26.14449459,91.73620513,277,car,,4,False,10-10-2016,14:30,0.715762274,10-10-2016 14:30,14,0,0,277,0.715762274,17.15762274,10.90554685
1434,BHMBCCTHL01,387,26.14449459,91.73620513,268,cycle,,4,False,10-10-2016,14:57,0.69250646,10-10-2016 14:57,14,0,0,268,0.69250646,16.9250646,11.80479686
1435,BHMBCCTHL01,387,26.14449459,91.73620513,257,bike,0.0,2,False,10-10-2016,15:30,0.664082687,10-10-2016 15:30,15,0,0,257,0.664082687,16.64082687,12.69332455
1436,BHMBCCTHL01,387,26.14449459,91.73620513,245,car,0.0,2,False,10-10-2016,15:57,0.633074935,10-10-2016 15:57,15,0,0,245,0.633074935,16.33074935,11.82380449
1437,BHMBCCTHL01,387,26.14449459,91.73620513,232,cycle,0.0,2,False,10-10-2016,16:30,0.599483204,10-10-2016 16:30,16,0,0,232,0.599483204,15.99483204,15.53619638
1438,BHMBCCTHL01,387,26.14449459,91.73620513,153,car,0.0,2,False,11-10-2016,08:04,0.395348837,11-10-2016 08:04,8,1,0,153,0.395348837,13.95348837,16.42053285
1439,BHMBCCTHL01,387,26.14449459,91.73620513,172,car,0.0,2,False,11-10-2016,08:30,0.444444444,11-10-2016 08:30,8,1,0,172,0.444444444,14.44444444,15.54493023
1440,BHMBCCTHL01,387,26.14449459,91.73620513,193,bike,0.0,2,False,11-10-2016,08:57,0.49870801,11-10-2016 08:57,8,1,0,193,0.49870801,14.9870801,15.54680157
1441,BHMBCCTHL01,387,26.14449459,91.73620513,240,car,0.0,3,False,11-10-2016,09:30,0.620155039,11-10-2016 09:30,9,1,0,240,0.620155039,16.20155039,15.55155848
1442,BHMBCCTHL01,387,26.14449459,91.73620513,276,car,0.0,2,False,11-10-2016,09:57,0.713178295,11-10-2016 09:57,9,1,0,276,0.713178295,17.13178295,10.96309543
1443,BHMBCCTHL01,387,26.14449459,91.73620513,312,cycle,1.0,5,False,11-10-2016,10:30,0.80620155,11-10-2016 10:30,10,1,0,312,0.80620155,18.0620155,11.83938087
1444,BHMBCCTHL01,387,26.14449459,91.73620513,334,car,,4,False,11-10-2016,10:57,0.863049096,11-10-2016 10:57,10,1,0,334,0.863049096,18.63049096,10.94863043
1445,BHMBCCTHL01,387,26.14449459,91.73620513,328,cycle,,5,False,11-10-2016,11:30,0.84754522,11-10-2016 11:30,11,1,0,328,0.84754522,18.4754522,10.94642768
1446,BHMBCCTHL01,387,26.14449459,91.73620513,333,cycle,,5,False,11-10-2016,12:03,0.860465116,11-10-2016 12:03,12,1,0,333,0.860465116,18.60465116,10.01756485
1447,BHMBCCTHL01,387,26.14449459,91.73620513,338,car,1.0,8,False,11-10-2016,12:30,0.873385013,11-10-2016 12:30,12,1,0,338,0.873385013,18.73385013,10.02397882
1448,BHMBCCTHL01,387,26.14449459,91.73620513,341,car,1.0,7,False,11-10-2016,13:04,0.881136951,11-10-2016 13:04,13,1,0,341,0.881136951,18.81136951,10.04242076
1449,BHMBCCTHL01,387,26.14449459,91.73620513,342,cycle,1.0,7,False,11-10-2016,13:31,0.88372093,11-10-2016 13:31,13,1,0,342,0.88372093,18.8372093,11.81208793
1450,BHMBCCTHL01,387,26.14449459,91.73620513,343,car,,4,False,11-10-2016,14:04,0.88630491,11-10-2016 14:04,14,1,0,343,0.88630491,18.8630491,11.82004182
1451,BHMBCCTHL01,387,26.14449459,91.73620513,337,truck,,4,False,11-10-2016,14:30,0.870801034,11-10-2016 14:30,14,1,0,337,0.870801034,18.70801034,15.54183039
1452,BHMBCCTHL01,387,26.14449459,91.73620513,342,bike,0.0,2,False,11-10-2016,15:03,0.88372093,11-10-2016 15:03,15,1,0,342,0.88372093,18.8372093,15.54801008
1453,BHMBCCTHL01,387,26.14449459,91.73620513,325,bike,0.0,3,False,11-10-2016,15:33,0.839793282,11-10-2016 15:33,15,1,0,325,0.839793282,18.39793282,16.43511498
1454,BHMBCCTHL01,387,26.14449459,91.73620513,303,bike,0.0,2,False,11-10-2016,16:01,0.782945736,11-10-2016 16:01,16,1,0,303,0.782945736,17.82945736,15.56005806
1455,BHMBCCTHL01,387,26.14449459,91.73620513,292,cycle,0.0,1,False,11-10-2016,16:26,0.754521964,11-10-2016 16:26,16,1,0,292,0.754521964,17.54521964,10.97978318
1456,BHMBCCTHL01,387,26.14449459,91.73620513,178,bike,0.0,2,False,12-10-2016,08:04,0.45994832,12-10-2016 08:04,8,2,0,178,0.45994832,14.5994832,11.8610398
1457,BHMBCCTHL01,387,26.14449459,91.73620513,200,car,0.0,2,False,12-10-2016,08:31,0.516795866,12-10-2016 08:31,8,2,0,200,0.516795866,15.16795866,11.86070838
1458,BHMBCCTHL01,387,26.14449459,91.73620513,233,car,0.0,3,False,12-10-2016,09:03,0.602067183,12-10-2016 09:03,9,2,0,233,0.602067183,16.02067183,10.97613765
1459,BHMBCCTHL01,387,26.14449459,91.73620513,265,bike,0.0,2,False,12-10-2016,09:26,0.684754522,12-10-2016 09:26,9,2,0,265,0.684754522,16.84754522,10.94049421
1460,BHMBCCTHL01,387,26.14449459,91.73620513,304,car,0.0,3,False,12-10-2016,10:01,0.785529716,12-10-2016 10:01,10,2,0,304,0.785529716,17.85529716,11.85697766
1461,BHMBCCTHL01,387,26.14449459,91.73620513,325,car,,3,False,12-10-2016,10:31,0.839793282,12-10-2016 10:31,10,2,0,325,0.839793282,18.39793282,11.88436773
1462,BHMBCCTHL01,387,26.14449459,91.73620513,328,bike,,5,False,12-10-2016,11:04,0.84754522,12-10-2016 11:04,11,2,0,328,0.84754522,18.4754522,12.76617004
1463,BHMBCCTHL01,387,26.14449459,91.73620513,342,cycle,1.0,7,False,12-10-2016,11:31,0.88372093,12-10-2016 11:31,11,2,0,342,0.88372093,18.8372093,16.46762532
1464,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,1.0,8,False,12-10-2016,12:04,0.891472868,12-10-2016 12:04,12,2,0,345,0.891472868,18.91472868,19.10418124
1465,BHMBCCTHL01,387,26.14449459,91.73620513,343,bike,1.0,8,False,12-10-2016,12:31,0.88630491,12-10-2016 12:31,12,2,0,343,0.88630491,18.8630491,19.10384983
1466,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,1.0,8,False,12-10-2016,13:04,0.891472868,12-10-2016 13:04,13,2,0,345,0.891472868,18.91472868,17.34710774
1467,BHMBCCTHL01,387,26.14449459,91.73620513,345,cycle,1.0,7,False,12-10-2016,13:34,0.891472868,12-10-2016 13:34,13,2,0,345,0.891472868,18.91472868,17.34743915
1468,BHMBCCTHL01,387,26.14449459,91.73620513,331,car,1.0,5,False,12-10-2016,14:03,0.855297158,12-10-2016 14:03,14,2,0,331,0.855297158,18.55297158,12.75279641
1469,BHMBCCTHL01,387,26.14449459,91.73620513,330,truck,,4,False,12-10-2016,14:34,0.852713178,12-10-2016 14:34,14,2,0,330,0.852713178,18.52713178,11.86261166
1470,BHMBCCTHL01,387,26.14449459,91.73620513,321,cycle,,3,False,12-10-2016,15:01,0.829457364,12-10-2016 15:01,15,2,0,321,0.829457364,18.29457364,10.01723343
1471,BHMBCCTHL01,387,26.14449459,91.73620513,313,car,0.0,2,False,12-10-2016,15:30,0.80878553,12-10-2016 15:30,15,2,0,313,0.80878553,18.0878553,10.90445547
1472,BHMBCCTHL01,387,26.14449459,91.73620513,299,bike,0.0,2,False,12-10-2016,15:57,0.772609819,12-10-2016 15:57,15,2,0,299,0.772609819,17.72609819,10.92202032
1473,BHMBCCTHL01,387,26.14449459,91.73620513,273,car,0.0,2,False,12-10-2016,16:31,0.705426357,12-10-2016 16:31,16,2,0,273,0.705426357,17.05426357,11.8084424
1474,BHMBCCTHL01,387,26.14449459,91.73620513,120,car,0.0,1,False,13-10-2016,07:57,0.310077519,13-10-2016 07:57,7,3,0,120,0.310077519,13.10077519,15.53719062
1475,BHMBCCTHL01,387,26.14449459,91.73620513,146,cycle,0.0,2,False,13-10-2016,08:31,0.377260982,13-10-2016 08:31,8,3,0,146,0.377260982,13.77260982,16.41788155
1476,BHMBCCTHL01,387,26.14449459,91.73620513,170,car,0.0,2,False,13-10-2016,09:04,0.439276486,13-10-2016 09:04,9,3,0,170,0.439276486,14.39276486,15.54005619
1477,BHMBCCTHL01,387,26.14449459,91.73620513,202,car,0.0,2,False,13-10-2016,09:31,0.521963824,13-10-2016 09:31,9,3,0,202,0.521963824,15.21963824,13.77779723
1478,BHMBCCTHL01,387,26.14449459,91.73620513,241,car,0.0,2,False,13-10-2016,09:57,0.622739018,13-10-2016 09:57,9,3,0,241,0.622739018,16.22739018,10.95128173
1479,BHMBCCTHL01,387,26.14449459,91.73620513,269,car,,4,False,13-10-2016,10:31,0.695090439,13-10-2016 10:31,10,3,0,269,0.695090439,16.95090439,10.07025939
1480,BHMBCCTHL01,387,26.14449459,91.73620513,300,car,,5,False,13-10-2016,11:04,0.775193798,13-10-2016 11:04,11,3,0,300,0.775193798,17.75193798,10.94299643
1481,BHMBCCTHL01,387,26.14449459,91.73620513,333,car,,5,False,13-10-2016,11:31,0.860465116,13-10-2016 11:31,11,3,0,333,0.860465116,18.60465116,10.91648345
1482,BHMBCCTHL01,387,26.14449459,91.73620513,343,bike,1.0,8,False,13-10-2016,11:57,0.88630491,13-10-2016 11:57,11,3,0,343,0.88630491,18.8630491,10.9252173
1483,BHMBCCTHL01,387,26.14449459,91.73620513,342,truck,1.0,8,False,13-10-2016,12:31,0.88372093,13-10-2016 12:31,12,3,0,342,0.88372093,18.8372093,10.9405594
1484,BHMBCCTHL01,387,26.14449459,91.73620513,337,cycle,1.0,7,False,13-10-2016,13:04,0.870801034,13-10-2016 13:04,13,3,0,337,0.870801034,18.70801034,10.95923562
1485,BHMBCCTHL01,387,26.14449459,91.73620513,341,car,1.0,7,False,13-10-2016,13:31,0.881136951,13-10-2016 13:31,13,3,0,341,0.881136951,18.81136951,11.84622339
1486,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,1.0,7,False,13-10-2016,13:57,0.888888889,13-10-2016 13:57,13,3,0,344,0.888888889,18.88888889,15.55707535
1487,BHMBCCTHL01,387,26.14449459,91.73620513,325,car,,3,False,13-10-2016,14:31,0.839793282,13-10-2016 14:31,14,3,0,325,0.839793282,18.39793282,15.56095516
1488,BHMBCCTHL01,387,26.14449459,91.73620513,315,car,0.0,2,False,13-10-2016,15:04,0.813953488,13-10-2016 15:04,15,3,0,315,0.813953488,18.13953488,15.55806959
1489,BHMBCCTHL01,387,26.14449459,91.73620513,315,bike,0.0,3,False,13-10-2016,15:31,0.813953488,13-10-2016 15:31,15,3,0,315,0.813953488,18.13953488,10.97372062
1490,BHMBCCTHL01,387,26.14449459,91.73620513,317,truck,0.0,2,False,13-10-2016,16:04,0.819121447,13-10-2016 16:04,16,3,0,317,0.819121447,18.19121447,10.96752093
1491,BHMBCCTHL01,387,26.14449459,91.73620513,296,car,,3,False,13-10-2016,16:31,0.764857881,13-10-2016 16:31,16,3,0,296,0.764857881,17.64857881,10.96342685
1492,BHMBCCTHL01,387,26.14449459,91.73620513,95,truck,0.0,1,False,14-10-2016,08:01,0.245478036,14-10-2016 08:01,8,4,0,95,0.245478036,12.45478036,10.95061891
1493,BHMBCCTHL01,387,26.14449459,91.73620513,121,car,0.0,2,False,14-10-2016,08:27,0.312661499,14-10-2016 08:27,8,4,0,121,0.312661499,13.12661499,10.04187507
1494,BHMBCCTHL01,387,26.14449459,91.73620513,153,car,,3,False,14-10-2016,09:01,0.395348837,14-10-2016 09:01,9,4,0,153,0.395348837,13.95348837,10.92467161
1495,BHMBCCTHL01,387,26.14449459,91.73620513,184,car,0.0,3,False,14-10-2016,09:27,0.475452196,14-10-2016 09:27,9,4,0,184,0.475452196,14.75452196,10.93371688
1496,BHMBCCTHL01,387,26.14449459,91.73620513,219,bike,0.0,4,False,14-10-2016,10:01,0.565891473,14-10-2016 10:01,10,4,0,219,0.565891473,15.65891473,10.94962467
1497,BHMBCCTHL01,387,26.14449459,91.73620513,237,cycle,0.0,3,False,14-10-2016,10:27,0.612403101,14-10-2016 10:27,10,4,0,237,0.612403101,16.12403101,10.96134123
1498,BHMBCCTHL01,387,26.14449459,91.73620513,264,car,,5,False,14-10-2016,11:01,0.682170543,14-10-2016 11:01,11,4,0,264,0.682170543,16.82170543,11.84710049
1499,BHMBCCTHL01,387,26.14449459,91.73620513,273,car,1.0,7,False,14-10-2016,11:27,0.705426357,14-10-2016 11:27,11,4,0,273,0.705426357,17.05426357,15.55873241
1500,BHMBCCTHL01,387,26.14449459,91.73620513,291,car,1.0,8,False,14-10-2016,12:01,0.751937984,14-10-2016 12:01,12,4,0,291,0.751937984,17.51937984,16.4384291
1501,BHMBCCTHL01,387,26.14449459,91.73620513,295,cycle,1.0,7,False,14-10-2016,12:27,0.762273902,14-10-2016 12:27,12,4,0,295,0.762273902,17.62273902,15.56005806
1502,BHMBCCTHL01,387,26.14449459,91.73620513,305,car,1.0,7,False,14-10-2016,13:01,0.788113695,14-10-2016 13:01,13,4,0,305,0.788113695,17.88113695,13.80121036
1503,BHMBCCTHL01,387,26.14449459,91.73620513,315,cycle,1.0,7,False,14-10-2016,13:27,0.813953488,14-10-2016 13:27,13,4,0,315,0.813953488,18.13953488,11.85218881
1504,BHMBCCTHL01,387,26.14449459,91.73620513,314,car,,4,False,14-10-2016,14:01,0.811369509,14-10-2016 14:01,14,4,0,314,0.811369509,18.11369509,10.96752093
1505,BHMBCCTHL01,387,26.14449459,91.73620513,307,car,,4,False,14-10-2016,14:34,0.793281654,14-10-2016 14:34,14,4,0,307,0.793281654,17.93281654,10.95824139
1506,BHMBCCTHL01,387,26.14449459,91.73620513,299,bike,0.0,2,False,14-10-2016,15:01,0.772609819,14-10-2016 15:01,15,4,0,299,0.772609819,17.72609819,10.00719393
1507,BHMBCCTHL01,387,26.14449459,91.73620513,284,cycle,0.0,3,False,14-10-2016,15:27,0.733850129,14-10-2016 15:27,15,4,0,284,0.733850129,17.33850129,10.88289368
1508,BHMBCCTHL01,387,26.14449459,91.73620513,251,car,0.0,2,False,14-10-2016,16:01,0.648578811,14-10-2016 16:01,16,4,0,251,0.648578811,16.48578811,10.89494166
1509,BHMBCCTHL01,387,26.14449459,91.73620513,240,cycle,0.0,2,False,14-10-2016,16:34,0.620155039,14-10-2016 16:34,16,4,0,240,0.620155039,16.20155039,10.90344124
1510,BHMBCCTHL01,387,26.14449459,91.73620513,92,car,0.0,1,False,15-10-2016,08:01,0.237726098,15-10-2016 08:01,8,5,0,92,0.237726098,12.37726098,10.91084944
1511,BHMBCCTHL01,387,26.14449459,91.73620513,107,cycle,0.0,1,False,15-10-2016,08:34,0.276485788,15-10-2016 08:34,8,5,0,107,0.276485788,12.76485788,15.54725012
1512,BHMBCCTHL01,387,26.14449459,91.73620513,130,truck,,2,False,15-10-2016,09:01,0.335917313,15-10-2016 09:01,9,5,0,130,0.335917313,13.35917313,16.43478357
1513,BHMBCCTHL01,387,26.14449459,91.73620513,167,car,0.0,1,False,15-10-2016,09:27,0.431524548,15-10-2016 09:27,9,5,0,167,0.431524548,14.31524548,15.55972665
1514,BHMBCCTHL01,387,26.14449459,91.73620513,206,car,0.0,3,False,15-10-2016,10:01,0.532299742,15-10-2016 10:01,10,5,0,206,0.532299742,15.32299742,13.80121036
1515,BHMBCCTHL01,387,26.14449459,91.73620513,230,car,0.0,3,False,15-10-2016,10:27,0.594315245,15-10-2016 10:27,10,5,0,230,0.594315245,15.94315245,11.85649717
1516,BHMBCCTHL01,387,26.14449459,91.73620513,259,bike,,5,False,15-10-2016,11:01,0.669250646,15-10-2016 11:01,11,5,0,259,0.669250646,16.69250646,10.97691761
1517,BHMBCCTHL01,387,26.14449459,91.73620513,290,car,1.0,7,False,15-10-2016,11:27,0.749354005,15-10-2016 11:27,11,5,0,290,0.749354005,17.49354005,10.96908085
1518,BHMBCCTHL01,387,26.14449459,91.73620513,313,bike,1.0,7,False,15-10-2016,12:01,0.80878553,15-10-2016 12:01,12,5,0,313,0.80878553,18.0878553,10.91828959
1519,BHMBCCTHL01,387,26.14449459,91.73620513,335,car,1.0,8,False,15-10-2016,12:27,0.865633075,15-10-2016 12:27,12,5,0,335,0.865633075,18.65633075,10.92027806
1520,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,1.0,7,False,15-10-2016,13:01,0.891472868,15-10-2016 13:01,13,5,0,345,0.891472868,18.91472868,10.92558066
1521,BHMBCCTHL01,387,26.14449459,91.73620513,345,bike,,5,False,15-10-2016,13:34,0.891472868,15-10-2016 13:34,13,5,0,345,0.891472868,18.91472868,10.92811482
1522,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,,4,False,15-10-2016,14:01,0.888888889,15-10-2016 14:01,14,5,0,344,0.888888889,18.88888889,11.81765674
1523,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,,4,False,15-10-2016,14:27,0.891472868,15-10-2016 14:27,14,5,0,345,0.891472868,18.91472868,12.70452737
1524,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,0.0,2,False,15-10-2016,15:01,0.891472868,15-10-2016 15:01,15,5,0,345,0.891472868,18.91472868,18.20161711
1525,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,0.0,3,False,15-10-2016,15:27,0.891472868,15-10-2016 15:27,15,5,0,345,0.891472868,18.91472868,19.10418124
1526,BHMBCCTHL01,387,26.14449459,91.73620513,344,truck,0.0,3,False,15-10-2016,16:01,0.888888889,15-10-2016 16:01,16,5,0,344,0.888888889,18.88888889,18.2258102
1527,BHMBCCTHL01,387,26.14449459,91.73620513,334,car,0.0,2,False,15-10-2016,16:27,0.863049096,15-10-2016 16:27,16,5,0,334,0.863049096,18.63049096,18.22869577
1528,BHMBCCTHL01,387,26.14449459,91.73620513,134,car,0.0,2,True,16-10-2016,08:04,0.34625323,16-10-2016 08:04,8,6,0,134,0.34625323,13.4625323,12.76439584
1529,BHMBCCTHL01,387,26.14449459,91.73620513,157,car,,3,True,16-10-2016,08:27,0.405684755,16-10-2016 08:27,8,6,0,157,0.405684755,14.05684755,11.87122838
1530,BHMBCCTHL01,387,26.14449459,91.73620513,249,car,0.0,3,True,16-10-2016,09:01,0.643410853,16-10-2016 09:01,9,6,0,249,0.643410853,16.43410853,10.00430836
1531,BHMBCCTHL01,387,26.14449459,91.73620513,336,bike,0.0,3,True,16-10-2016,09:27,0.868217054,16-10-2016 09:27,9,6,0,336,0.868217054,18.68217054,11.78081805
1532,BHMBCCTHL01,387,26.14449459,91.73620513,342,car,0.0,4,True,16-10-2016,10:04,0.88372093,16-10-2016 10:04,10,6,0,342,0.88372093,18.8372093,10.90852956
1533,BHMBCCTHL01,387,26.14449459,91.73620513,345,bike,1.0,8,True,16-10-2016,10:34,0.891472868,16-10-2016 10:34,10,6,0,345,0.891472868,18.91472868,10.91350074
1534,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,,7,True,16-10-2016,11:01,0.891472868,16-10-2016 11:01,11,6,0,345,0.891472868,18.91472868,15.5259226
1535,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,,7,True,16-10-2016,11:27,0.891472868,16-10-2016 11:27,11,6,0,345,0.891472868,18.91472868,16.41423601
1536,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,1.0,11,True,16-10-2016,12:01,0.891472868,16-10-2016 12:01,12,6,0,345,0.891472868,18.91472868,15.54547592
1537,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,1.0,11,True,16-10-2016,12:27,0.888888889,16-10-2016 12:27,12,6,0,344,0.888888889,18.88888889,15.54990142
1538,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,1.0,9,True,16-10-2016,13:01,0.888888889,16-10-2016 13:01,13,6,0,344,0.888888889,18.88888889,10.95691574
1539,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,1.0,9,True,16-10-2016,13:27,0.891472868,16-10-2016 13:27,13,6,0,345,0.891472868,18.91472868,10.94133937
1540,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,,5,True,16-10-2016,14:01,0.891472868,16-10-2016 14:01,14,6,0,345,0.891472868,18.91472868,10.90743818
1541,BHMBCCTHL01,387,26.14449459,91.73620513,329,car,,6,True,16-10-2016,14:34,0.850129199,16-10-2016 14:34,14,6,0,329,0.850129199,18.50129199,10.03115275
1542,BHMBCCTHL01,387,26.14449459,91.73620513,306,bike,0.0,4,True,16-10-2016,15:01,0.790697674,16-10-2016 15:01,15,6,0,306,0.790697674,17.90697674,10.92012898
1543,BHMBCCTHL01,387,26.14449459,91.73620513,288,car,,4,True,16-10-2016,15:31,0.744186047,16-10-2016 15:31,15,6,0,288,0.744186047,17.44186047,10.92742005
1544,BHMBCCTHL01,387,26.14449459,91.73620513,266,car,0.0,3,True,16-10-2016,15:57,0.687338501,16-10-2016 15:57,15,6,0,266,0.687338501,16.87338501,11.82169888
1545,BHMBCCTHL01,387,26.14449459,91.73620513,253,cycle,,3,True,16-10-2016,16:31,0.65374677,16-10-2016 16:31,16,6,0,253,0.65374677,16.5374677,16.44098326
1546,BHMBCCTHL01,387,26.14449459,91.73620513,91,car,0.0,1,False,17-10-2016,08:01,0.235142119,17-10-2016 08:01,8,0,0,91,0.235142119,12.35142119,15.55795245
1547,BHMBCCTHL01,387,26.14449459,91.73620513,109,truck,0.0,2,False,17-10-2016,08:27,0.281653747,17-10-2016 08:27,8,0,0,109,0.281653747,12.81653747,15.55939523
1548,BHMBCCTHL01,387,26.14449459,91.73620513,133,car,,3,False,17-10-2016,09:01,0.343669251,17-10-2016 09:01,9,0,0,133,0.343669251,13.43669251,11.85772567
1549,BHMBCCTHL01,387,26.14449459,91.73620513,162,truck,0.0,2,False,17-10-2016,09:27,0.418604651,17-10-2016 09:27,9,0,0,162,0.418604651,14.18604651,10.96155551
1550,BHMBCCTHL01,387,26.14449459,91.73620513,195,car,0.0,3,False,17-10-2016,10:04,0.503875969,17-10-2016 10:04,10,0,0,195,0.503875969,15.03875969,10.0271758
